Size,Instance,Epsilon,Algorithm,Objective,TimeDev,IntentDev,Runtime
40,3,0.01,Greedy,1891.873307106742,14,14,0.004595756530761719
40,3,0.01,SA,1916.0628555698552,15,15,2.673435926437378
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.0600838661193848
40,3,0.01,SA,1915.8286274994646,15,15,2.133084774017334
40,3,0.01,Adaptive SA,1891.873307106742,14,14,1.9950897693634033
40,3,0.01,SA,1920.7086990648963,15,15,2.098102569580078
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.7256662845611572
40,3,0.01,SA,1927.5318298227,15,15,2.5715508460998535
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.0344655513763428
40,3,0.01,SA,1891.873307106742,14,14,2.084317684173584
40,3,0.01,Adaptive SA,1891.873307106742,14,14,1.9986703395843506
40,3,0.01,SA,1914.823221399278,15,15,2.124145746231079
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.99015736579895
40,3,0.01,SA,1924.2875177910632,15,15,2.2669758796691895
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.061654567718506
40,3,0.01,SA,1891.873307106742,14,14,2.1348037719726562
40,3,0.01,Adaptive SA,1891.873307106742,14,14,1.9876458644866943
40,3,0.01,SA,1911.4510080169514,15,15,2.3369123935699463
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.8756935596466064
40,3,0.01,SA,1927.9830677037216,15,15,2.2026774883270264
40,3,0.01,Adaptive SA,1891.873307106742,14,14,2.062398672103882
40,4,0.01,Greedy,1830.0730258132153,12,14,0.0037009716033935547
40,4,0.01,SA,1860.6200086133153,13,15,2.047762632369995
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,2.0228707790374756
40,4,0.01,SA,1865.9512682440954,14,16,2.556908130645752
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,2.6456079483032227
40,4,0.01,SA,1871.864446619763,14,14,2.0520994663238525
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,1.9615528583526611
40,4,0.01,SA,1856.0515563792092,13,15,2.0391945838928223
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,1.921069860458374
40,4,0.01,SA,1869.8992569664583,14,16,2.5065107345581055
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,2.6248862743377686
40,4,0.01,SA,1856.7743694341548,14,14,2.1006391048431396
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,1.9801201820373535
40,4,0.01,SA,1857.9051935643981,13,15,2.077192783355713
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,2.0678653717041016
40,4,0.01,SA,1855.9725803729623,14,16,2.70375657081604
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,2.5443758964538574
40,4,0.01,SA,1862.9739288675337,14,14,2.0425045490264893
40,4,0.01,Adaptive SA,1846.3094041212116,13,15,1.991793155670166
40,4,0.01,SA,1862.9739288675337,14,14,2.0523102283477783
40,4,0.01,Adaptive SA,1830.0730258132153,12,14,1.9771647453308105
40,5,0.01,Greedy,1671.5062203814598,13,13,0.004236936569213867
40,5,0.01,SA,1673.9762546797715,14,14,2.7852232456207275
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.408924102783203
40,5,0.01,SA,1692.3333825286493,14,14,2.1261162757873535
40,5,0.01,Adaptive SA,1671.50622038146,13,13,1.9723000526428223
40,5,0.01,SA,1671.50622038146,13,13,2.1011900901794434
40,5,0.01,Adaptive SA,1671.50622038146,13,13,1.98466157913208
40,5,0.01,SA,1671.50622038146,13,13,2.8312602043151855
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.242337703704834
40,5,0.01,SA,1671.50622038146,13,13,2.110811710357666
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.050136089324951
40,5,0.01,SA,1686.2162085835405,14,14,2.0939736366271973
40,5,0.01,Adaptive SA,1671.50622038146,13,13,1.959723711013794
40,5,0.01,SA,1678.0276527325464,14,14,2.9520297050476074
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.1234915256500244
40,5,0.01,SA,1693.1222680056944,14,14,2.102417230606079
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.0279581546783447
40,5,0.01,SA,1680.292571201893,14,14,2.0676450729370117
40,5,0.01,Adaptive SA,1671.50622038146,13,13,1.9330840110778809
40,5,0.01,SA,1692.7411966527945,14,14,3.111733913421631
40,5,0.01,Adaptive SA,1671.50622038146,13,13,2.0478014945983887
40,6,0.01,Greedy,2022.6641736322863,14,14,0.003310680389404297
40,6,0.01,SA,2022.6641736322863,14,14,2.1500515937805176
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.0081095695495605
40,6,0.01,SA,2022.6641736322863,14,14,2.1143345832824707
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.1412222385406494
40,6,0.01,SA,2031.2445679267735,15,15,3.204850673675537
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.05354905128479
40,6,0.01,SA,2022.6641736322863,14,14,2.1080801486968994
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.023277521133423
40,6,0.01,SA,2052.6462019603923,15,15,2.118525266647339
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.4581985473632812
40,6,0.01,SA,2022.6641736322863,14,14,2.7663471698760986
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.037452220916748
40,6,0.01,SA,2048.188426765186,15,15,2.1150238513946533
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.0030267238616943
40,6,0.01,SA,2022.6641736322863,14,14,2.0819032192230225
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.593951940536499
40,6,0.01,SA,2036.8545823052177,15,15,2.641073703765869
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.016845703125
40,6,0.01,SA,2043.2252973435325,15,15,2.1087846755981445
40,6,0.01,Adaptive SA,2022.6641736322863,14,14,2.0514144897460938
40,7,0.01,Greedy,1867.131633914785,13,13,0.004094839096069336
40,7,0.01,SA,1921.5121795502582,14,14,2.228069305419922
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.87330961227417
40,7,0.01,SA,1903.7486037921265,15,15,2.3436806201934814
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,1.9812016487121582
40,7,0.01,SA,1964.197749211034,16,16,2.209697723388672
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.042886734008789
40,7,0.01,SA,1914.362539392829,15,15,2.432997941970825
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.961770534515381
40,7,0.01,SA,1943.2306237641324,15,15,2.1354293823242188
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.0819156169891357
40,7,0.01,SA,1952.7489571887184,15,15,2.2512264251708984
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.1028695106506348
40,7,0.01,SA,1932.0950157396842,15,15,2.7578749656677246
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.61849308013916
40,7,0.01,SA,1939.0996898467604,15,15,2.184303045272827
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.074191093444824
40,7,0.01,SA,1959.7315430672427,15,15,2.1425552368164062
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.0526933670043945
40,7,0.01,SA,1910.4982185221843,15,15,3.021660804748535
40,7,0.01,Adaptive SA,1867.1316339147852,13,13,2.219782590866089
40,8,0.01,Greedy,1769.6947209263096,14,14,0.0034303665161132812
40,8,0.01,SA,1786.9925438957216,15,15,2.179513692855835
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,1.9897420406341553
40,8,0.01,SA,1809.0945945933645,15,15,2.1714463233947754
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.117138385772705
40,8,0.01,SA,1795.2419460702472,15,15,3.0982158184051514
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,1.9838194847106934
40,8,0.01,SA,1805.4103648315715,15,15,2.1594927310943604
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.052980661392212
40,8,0.01,SA,1806.8097344783423,15,15,2.2347373962402344
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.432600736618042
40,8,0.01,SA,1806.9158198488562,15,15,2.9177966117858887
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.0180037021636963
40,8,0.01,SA,1780.2756761393382,15,15,2.1651206016540527
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.0252230167388916
40,8,0.01,SA,1809.0945945933645,15,15,2.1413686275482178
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.654186487197876
40,8,0.01,SA,1793.2934435226182,15,15,2.630836248397827
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.011899471282959
40,8,0.01,SA,1809.0945945933645,15,15,2.126755475997925
40,8,0.01,Adaptive SA,1769.6947209263096,14,14,2.0857489109039307
40,9,0.01,Greedy,1808.0971166713864,13,13,0.004160404205322266
40,9,0.01,SA,1842.732441129745,15,15,2.251596212387085
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,3.242413282394409
40,9,0.01,SA,1855.1536635712982,15,15,2.2022409439086914
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,1.9877724647521973
40,9,0.01,SA,1841.336334240896,15,15,2.145451307296753
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.128258466720581
40,9,0.01,SA,1840.5305868097819,15,15,2.601412057876587
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.7542779445648193
40,9,0.01,SA,1857.106426180723,15,15,2.2071924209594727
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.102175235748291
40,9,0.01,SA,1852.2176705070449,15,15,2.4424095153808594
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.1701979637145996
40,9,0.01,SA,1834.674834945242,15,15,3.1958580017089844
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.2087254524230957
40,9,0.01,SA,1849.6568045927604,15,15,2.178776741027832
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.1710550785064697
40,9,0.01,SA,1873.3834317182973,15,15,2.251594305038452
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,2.3624820709228516
40,9,0.01,SA,1847.1831465919627,15,15,2.93453311920166
40,9,0.01,Adaptive SA,1808.0971166713864,13,13,1.9876461029052734
40,10,0.01,Greedy,1998.0490236712253,15,15,0.0034744739532470703
40,10,0.01,SA,1998.0490236712253,15,15,2.165046215057373
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,1.9881858825683594
40,10,0.01,SA,1998.0490236712253,15,15,2.1451539993286133
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.4897022247314453
40,10,0.01,SA,2013.2903069357358,16,16,2.71773362159729
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.153204917907715
40,10,0.01,SA,1998.0490236712253,15,15,2.3753771781921387
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.099538803100586
40,10,0.01,SA,1998.0490236712253,15,15,2.2497429847717285
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,3.0853161811828613
40,10,0.01,SA,1998.0490236712253,15,15,2.2852675914764404
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.021761894226074
40,10,0.01,SA,1998.0490236712253,15,15,2.1200783252716064
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.00166654586792
40,10,0.01,SA,1998.0490236712253,15,15,2.4161343574523926
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.828369617462158
40,10,0.01,SA,1998.0490236712253,15,15,2.146904706954956
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,2.0482866764068604
40,10,0.01,SA,1998.0490236712253,15,15,2.1868362426757812
40,10,0.01,Adaptive SA,1998.0490236712253,15,15,1.999551773071289
50,1,0.01,Greedy,2453.154438204547,19,19,0.003922700881958008
50,1,0.01,SA,2457.7432163679273,21,21,3.1174864768981934
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.703850507736206
50,1,0.01,SA,2468.780646462159,20,20,2.3763427734375
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.3903908729553223
50,1,0.01,SA,2453.154438204547,19,19,2.4145686626434326
50,1,0.01,Adaptive SA,2453.154438204547,19,19,3.1276869773864746
50,1,0.01,SA,2475.3437486074886,20,20,2.7979345321655273
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.3382694721221924
50,1,0.01,SA,2501.244372855799,21,21,2.3774163722991943
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.275986909866333
50,1,0.01,SA,2488.238273414666,22,22,3.360898494720459
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.7159976959228516
50,1,0.01,SA,2453.154438204547,19,19,2.3957037925720215
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.2821857929229736
50,1,0.01,SA,2467.2012345988937,20,20,2.4936187267303467
50,1,0.01,Adaptive SA,2453.154438204547,19,19,3.0092642307281494
50,1,0.01,SA,2483.620859609759,21,21,2.958416223526001
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.3437559604644775
50,1,0.01,SA,2486.6742961801806,20,20,2.5639400482177734
50,1,0.01,Adaptive SA,2453.154438204547,19,19,2.5891871452331543
50,2,0.01,Greedy,2224.0330427337863,19,19,0.004034519195556641
50,2,0.01,SA,2232.072611998169,20,20,3.191218614578247
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.5591907501220703
50,2,0.01,SA,2282.709586921813,21,21,2.465216875076294
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.604928731918335
50,2,0.01,SA,2263.750710941359,21,21,2.495224714279175
50,2,0.01,Adaptive SA,2224.033042733786,19,19,3.206002712249756
50,2,0.01,SA,2268.948962749184,21,21,2.658379077911377
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.4300267696380615
50,2,0.01,SA,2265.192353448533,20,20,2.7055907249450684
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.3904340267181396
50,2,0.01,SA,2273.9982656917487,22,22,3.5892584323883057
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.3472373485565186
50,2,0.01,SA,2282.709586921813,21,21,2.625152587890625
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.4923219680786133
50,2,0.01,SA,2271.7019124636645,21,21,2.649249315261841
50,2,0.01,Adaptive SA,2224.033042733786,19,19,3.3123726844787598
50,2,0.01,SA,2262.062738671983,20,20,2.491579532623291
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.387598752975464
50,2,0.01,SA,2253.6266183439884,20,20,2.3407583236694336
50,2,0.01,Adaptive SA,2224.033042733786,19,19,2.246804714202881
50,3,0.01,Greedy,2397.3386510175687,20,20,0.003955364227294922
50,3,0.01,SA,2410.4270340773933,21,21,3.603111982345581
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.4865853786468506
50,3,0.01,SA,2408.6347092303176,21,21,2.5352914333343506
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.281991481781006
50,3,0.01,SA,2404.104613211844,21,21,2.5818917751312256
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,3.3576877117156982
50,3,0.01,SA,2397.3386510175687,20,20,2.620974540710449
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.3228063583374023
50,3,0.01,SA,2413.82362495695,21,21,2.457859992980957
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.467040538787842
50,3,0.01,SA,2425.9300401720993,21,21,3.3970959186553955
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.361924886703491
50,3,0.01,SA,2397.3386510175687,20,20,2.4281129837036133
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.3062705993652344
50,3,0.01,SA,2419.6443037138188,21,21,2.7065622806549072
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,3.5787384510040283
50,3,0.01,SA,2397.3386510175687,20,20,2.5036442279815674
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.3700783252716064
50,3,0.01,SA,2430.19896444235,22,22,2.556276559829712
50,3,0.01,Adaptive SA,2397.3386510175687,20,20,2.8128018379211426
50,4,0.01,Greedy,2389.2920222799944,20,20,0.005216836929321289
50,4,0.01,SA,2389.2920222799944,20,20,3.3931007385253906
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.415750026702881
50,4,0.01,SA,2389.7076856517942,21,21,2.4678244590759277
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.44209361076355
50,4,0.01,SA,2421.0134520549764,21,21,3.0730996131896973
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.837869644165039
50,4,0.01,SA,2414.404987051456,21,21,2.4704196453094482
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.2893834114074707
50,4,0.01,SA,2389.2920222799944,20,20,2.4077236652374268
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.674396514892578
50,4,0.01,SA,2392.8487747712884,21,21,3.0197832584381104
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.4084322452545166
50,4,0.01,SA,2452.5222163950402,22,22,2.5219991207122803
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,2.427234172821045
50,4,0.01,SA,2409.9073630596313,22,22,3.1517817974090576
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,3.070772409439087
50,4,0.01,SA,2435.411983014833,21,21,2.6400434970855713
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,3.2481026649475098
50,4,0.01,SA,2422.624417750855,21,21,3.753316640853882
50,4,0.01,Adaptive SA,2389.2920222799944,20,20,3.189558982849121
50,5,0.01,Greedy,2236.528719715326,20,20,0.004655599594116211
50,5,0.01,SA,2308.4453728132776,22,22,2.575115442276001
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,2.6096997261047363
50,5,0.01,SA,2277.1862077116934,21,21,2.637861728668213
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,3.169748544692993
50,5,0.01,SA,2275.872622287992,21,21,3.7181427478790283
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,3.0699808597564697
50,5,0.01,SA,2271.6908959274483,21,21,2.7884418964385986
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,3.424767017364502
50,5,0.01,SA,2269.098387887518,21,21,4.0070905685424805
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,3.1858646869659424
50,5,0.01,SA,2284.941648344211,22,22,2.6362650394439697
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,2.792693853378296
50,5,0.01,SA,2297.3977885532713,22,22,3.286888599395752
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,3.0319736003875732
50,5,0.01,SA,2316.090273802508,22,22,2.7668561935424805
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,2.3418967723846436
50,5,0.01,SA,2279.931091574612,21,21,3.758795738220215
50,5,0.01,Adaptive SA,2236.5287197153257,20,20,2.707592725753784
50,5,0.01,SA,2290.333885207162,22,22,2.587333917617798
50,5,0.01,Adaptive SA,2268.227872976946,21,21,2.348341464996338
50,6,0.01,Greedy,2355.060420554313,22,22,0.004105806350708008
50,6,0.01,SA,2363.450055492325,23,23,2.7115676403045654
50,6,0.01,Adaptive SA,2355.060420554313,22,22,3.386272668838501
50,6,0.01,SA,2355.060420554313,22,22,2.5159032344818115
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.345838785171509
50,6,0.01,SA,2355.060420554313,22,22,2.5659875869750977
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.680964469909668
50,6,0.01,SA,2389.1593543119443,23,23,3.419975996017456
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.322997808456421
50,6,0.01,SA,2355.060420554313,22,22,2.5160200595855713
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.3587112426757812
50,6,0.01,SA,2368.1122634088656,23,23,2.9149272441864014
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.938925266265869
50,6,0.01,SA,2355.060420554313,22,22,2.4810140132904053
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.3928945064544678
50,6,0.01,SA,2355.060420554313,22,22,2.502314567565918
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.6896181106567383
50,6,0.01,SA,2355.060420554313,22,22,3.1152079105377197
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.29061222076416
50,6,0.01,SA,2357.383114349539,23,23,2.4753408432006836
50,6,0.01,Adaptive SA,2355.060420554313,22,22,2.455906391143799
50,7,0.01,Greedy,2200.5578053691643,21,21,0.004080295562744141
50,7,0.01,SA,2233.9340652696055,22,22,3.072021722793579
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.921427011489868
50,7,0.01,SA,2234.5349722085944,22,22,2.448881149291992
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.410378932952881
50,7,0.01,SA,2200.557805369164,21,21,2.550410270690918
50,7,0.01,Adaptive SA,2202.689436848895,22,22,2.708754777908325
50,7,0.01,SA,2236.915380910463,22,22,3.0977232456207275
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.2880678176879883
50,7,0.01,SA,2246.0356959980754,22,22,2.548421621322632
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.2860100269317627
50,7,0.01,SA,2240.5655235157496,22,22,2.878424882888794
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.9089303016662598
50,7,0.01,SA,2252.6499498881385,23,23,2.5447123050689697
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.2726540565490723
50,7,0.01,SA,2265.8548268148747,23,23,2.5069806575775146
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.6921536922454834
50,7,0.01,SA,2254.4962861249637,23,23,3.1453680992126465
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.3826189041137695
50,7,0.01,SA,2200.557805369164,21,21,2.476569414138794
50,7,0.01,Adaptive SA,2200.557805369164,21,21,2.3774192333221436
50,8,0.01,Greedy,2382.699047172779,20,20,0.0039691925048828125
50,8,0.01,SA,2415.0765187175557,21,21,2.9208834171295166
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,3.001455545425415
50,8,0.01,SA,2412.8259791433434,21,21,2.518432378768921
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.327706813812256
50,8,0.01,SA,2397.1495124397165,21,21,2.467583656311035
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.740614652633667
50,8,0.01,SA,2411.4157748169596,21,21,3.216210126876831
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.3178751468658447
50,8,0.01,SA,2426.532439961476,21,21,2.438457489013672
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.354519844055176
50,8,0.01,SA,2417.000759692428,21,21,3.122476816177368
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.8875579833984375
50,8,0.01,SA,2382.6990471727786,20,20,2.4388978481292725
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.289062261581421
50,8,0.01,SA,2417.8259574180925,22,22,2.488657236099243
50,8,0.01,Adaptive SA,2382.6990471727786,20,20,2.9150400161743164
50,8,0.01,SA,2411.072604521011,21,21,2.9745047092437744
